ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,groundnuts,maize,millet,rice,sorghum,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_groundnuts,h_groundnuts,l_groundnuts,c_groundnuts,inflation_groundnuts,trust_groundnuts,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-01-01,2016,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,363.0,,163.0,200.0,375.0,,378.52,386.56,363.0,363.0,-7.93,9.2,556.3,581.94,530.66,546.49,3.89,8.8,173.54,182.49,163.0,163.0,8.67,9.8,201.65,205.6,197.7,200.0,-7.83,9.5,375.85,386.28,365.42,375.0,1.48,10.0,199.37,200.71,198.03,199.49,13.99,9.4,0.93,0.95,0.9,0.91,0.83,9.5,2016-01
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-02-01,2016,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,375.0,,175.0,,,200.0,358.75,375.0,349.17,375.0,4.46,9.2,561.55,583.37,539.73,546.39,4.07,8.7,162.22,175.0,154.61,175.0,0.0,9.6,199.87,203.19,196.55,201.66,-5.32,9.5,375.71,381.95,369.48,375.97,2.26,9.9,199.36,200.6,198.13,200.0,0.0,9.4,0.91,0.93,0.89,0.92,1.87,9.4,2016-02
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-03-01,2016,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,390.0,,175.0,200.0,375.0,200.0,373.71,390.0,362.37,390.0,3.17,9.2,558.92,578.56,539.27,564.64,7.55,8.7,172.19,181.96,162.42,175.0,16.67,9.6,202.19,205.44,198.93,200.0,0.0,9.5,374.78,378.59,370.96,375.0,0.11,9.9,199.87,201.08,198.65,200.0,4.17,9.4,0.92,0.94,0.91,0.94,4.68,9.4,2016-03
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-04-01,2016,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,400.0,,175.0,200.0,375.0,,396.04,408.37,383.72,400.0,7.53,9.2,581.1,598.82,563.39,578.97,5.27,8.7,176.86,182.11,171.62,175.0,6.99,9.5,199.65,202.94,196.36,200.0,-6.55,9.6,374.13,376.51,371.75,375.0,0.76,9.9,200.21,201.38,199.04,200.0,0.0,9.5,0.95,0.97,0.93,0.95,3.06,9.5,2016-04
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-05-01,2016,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,413.0,575.0,185.0,210.0,375.0,200.0,407.05,416.99,397.11,413.0,11.02,9.2,593.59,609.42,575.0,575.0,-2.99,8.8,175.59,185.0,170.92,185.0,9.47,9.6,199.67,210.0,196.61,210.0,-4.11,9.6,374.78,376.38,373.18,375.0,0.0,10.0,200.08,201.23,198.93,200.0,0.0,9.5,0.96,0.97,0.94,0.97,1.57,9.5,2016-05
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-06-01,2016,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,200.0,225.0,,200.0,416.65,425.42,407.88,413.77,8.03,9.0,578.93,594.27,563.58,569.92,-13.41,8.7,183.77,200.0,175.99,200.0,14.29,9.6,214.26,225.0,207.18,225.0,0.0,9.6,375.14,382.05,373.97,382.05,-2.7,9.9,199.92,201.06,198.79,200.0,0.0,9.5,0.97,0.98,0.95,0.98,-2.12,9.5,2016-06
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-07-01,2016,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,413.0,,200.0,225.0,,,415.15,422.6,407.7,413.0,5.49,9.2,567.55,581.28,553.83,561.01,-19.86,8.8,199.98,212.13,187.83,200.0,14.42,9.6,233.51,241.54,225.0,225.0,0.0,9.7,387.4,390.39,384.42,388.58,-0.67,10.0,199.95,201.08,198.82,200.0,-0.07,9.5,0.99,1.0,0.98,0.98,-4.56,9.5,2016-07
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-08-01,2016,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,438.0,575.0,181.0,,394.0,200.0,412.37,438.0,405.78,438.0,8.68,9.2,558.97,575.0,546.82,575.0,-30.3,8.8,202.56,208.35,181.0,181.0,3.43,9.6,227.67,234.4,215.7,215.7,-4.14,9.7,395.59,397.59,393.59,394.0,-1.47,9.9,200.0,201.13,198.87,200.0,-0.88,9.6,0.98,1.0,0.97,0.99,-10.13,9.5,2016-08
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-09-01,2016,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,441.0,563.0,181.0,,400.0,,440.63,455.32,425.94,441.0,6.78,9.2,577.78,590.39,563.0,563.0,-20.28,8.9,182.67,195.66,169.69,181.0,-1.43,9.7,211.78,219.57,203.98,208.57,-2.0,9.8,399.25,400.79,397.71,400.0,0.18,9.9,200.02,201.15,198.89,200.0,-0.14,9.7,0.99,1.0,0.97,0.98,-5.75,9.6,2016-09
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-10-01,2016,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,425.0,525.0,,200.0,400.0,200.0,447.12,458.44,425.0,425.0,4.68,9.2,565.54,577.73,525.0,525.0,-20.61,8.9,178.14,183.76,172.52,182.19,-8.91,9.7,204.15,208.73,199.56,200.0,0.0,9.7,405.52,406.72,400.0,400.0,0.0,9.9,200.01,201.14,198.88,200.0,0.0,9.7,0.98,1.0,0.95,0.95,-6.54,9.6,2016-10
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-11-01,2016,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,470.0,,,375.0,200.0,423.92,437.46,410.37,419.39,6.26,9.2,516.19,533.38,470.0,470.0,-17.25,8.9,181.54,186.89,176.19,178.49,-2.6,9.7,195.59,202.15,191.58,202.15,1.08,9.7,401.56,404.0,388.19,388.19,3.52,9.9,199.99,201.11,198.86,200.0,-0.31,9.7,0.94,0.96,0.92,0.92,-3.3,9.5,2016-11
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2016-12-01,2016,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,400.0,475.0,175.0,200.0,,,413.02,423.54,400.0,400.0,4.43,9.4,457.75,478.0,437.5,475.0,-15.21,9.0,179.35,184.31,174.39,175.0,0.17,9.7,201.7,206.74,196.66,200.0,-0.49,9.8,379.39,384.83,373.96,380.5,0.33,9.9,199.98,201.11,198.85,200.0,0.48,9.7,0.9,0.91,0.88,0.9,-3.51,9.6,2016-12
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-01-01,2017,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,214.0,475.0,,200.0,375.0,,395.17,405.24,385.11,402.11,10.77,9.4,475.83,494.6,457.06,475.0,-13.08,9.0,174.93,180.14,169.72,174.67,7.16,9.7,199.7,203.26,196.14,200.0,0.0,9.7,371.96,375.26,368.66,375.0,0.0,9.9,200.01,201.14,198.89,200.0,0.26,9.7,0.9,0.91,0.88,0.9,-1.09,9.6,2017-01
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-02-01,2017,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,425.0,,175.0,,375.0,200.0,399.69,412.12,390.91,412.12,9.9,9.4,489.5,505.72,473.29,502.37,-8.06,9.0,174.05,178.55,169.54,175.0,0.0,9.8,199.63,209.18,196.53,209.18,3.73,9.7,370.3,375.0,367.92,375.0,-0.26,9.9,200.01,201.13,198.88,200.0,0.0,9.8,0.91,0.92,0.89,0.92,-0.02,9.6,2017-02
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-03-01,2017,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,431.0,525.0,,225.0,375.0,200.0,414.64,424.33,404.94,420.83,7.9,9.4,516.27,531.97,500.58,525.0,-7.02,9.0,174.88,179.39,170.38,172.69,-1.32,9.8,213.1,225.0,206.47,225.0,12.5,9.7,374.23,376.72,371.74,375.0,0.0,9.9,199.99,201.12,198.87,200.0,0.0,9.8,0.93,0.95,0.92,0.95,0.73,9.6,2017-03
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-04-01,2017,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,428.0,538.0,169.0,,375.0,200.0,425.61,434.22,417.0,428.0,7.0,9.4,539.4,554.07,524.74,538.0,-7.08,9.1,173.04,177.65,168.43,169.0,-3.43,9.9,233.74,242.34,225.13,227.87,13.94,9.7,375.07,376.73,373.42,375.0,0.0,9.9,200.0,201.12,198.87,200.0,0.0,9.8,0.96,0.97,0.94,0.96,0.46,9.7,2017-04
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-05-01,2017,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,430.0,,,,375.0,200.0,430.88,438.34,423.42,430.0,4.12,9.4,541.8,554.95,528.65,545.99,-5.04,9.0,169.06,174.03,164.08,173.63,-6.15,9.8,231.96,237.84,226.07,231.99,10.47,9.6,374.65,375.84,373.46,375.0,0.0,9.8,200.0,201.12,198.87,200.0,0.0,9.8,0.96,0.97,0.95,0.97,-0.07,9.6,2017-05
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-06-01,2017,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,425.0,575.0,175.0,,375.0,200.0,430.63,437.27,423.99,425.0,2.71,9.7,543.32,575.0,531.45,575.0,0.89,9.0,172.61,177.95,167.27,175.0,-12.5,9.9,233.87,237.89,229.86,234.97,4.43,9.6,374.85,375.82,373.88,375.0,-1.85,9.8,200.0,201.12,198.87,200.0,0.0,9.9,0.97,0.98,0.95,0.98,-0.29,9.6,2017-06
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-07-01,2017,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,,175.0,237.5,375.0,,423.77,430.77,417.13,430.77,4.3,9.4,575.15,591.69,550.27,550.27,-1.91,9.0,175.52,180.28,170.75,175.0,-12.5,9.9,236.77,240.45,233.09,237.5,5.56,9.6,375.08,375.96,374.21,375.0,-3.49,9.8,199.99,211.81,198.86,211.81,5.91,10.0,0.99,1.0,0.97,0.98,-0.36,9.6,2017-07
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-08-01,2017,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,437.0,,,260.0,390.0,,429.85,437.0,422.76,437.0,-0.23,9.4,544.44,560.81,528.07,536.74,-6.65,9.0,175.42,184.49,170.92,184.49,1.93,9.8,238.94,260.0,235.33,260.0,20.54,9.5,375.03,390.0,374.19,390.0,-1.02,9.8,210.45,226.64,204.83,226.64,13.32,10.0,0.98,1.0,0.97,1.0,1.56,9.6,2017-08
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-09-01,2017,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,437.0,,193.0,300.0,,,438.83,446.21,431.44,437.0,-0.91,9.4,522.45,536.65,508.26,515.26,-8.48,8.9,183.52,193.0,175.94,193.0,6.63,9.7,270.35,300.0,256.33,300.0,43.83,9.5,401.57,407.88,389.46,389.46,-2.64,9.9,227.93,237.87,219.2,237.87,18.93,9.9,1.01,1.03,0.99,1.02,3.96,9.6,2017-09
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-10-01,2017,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,485.0,200.0,290.0,,250.0,438.68,445.35,426.15,426.15,0.27,9.2,508.73,520.95,485.0,485.0,-7.62,8.9,193.57,201.61,185.54,200.0,9.78,9.7,320.06,336.85,290.0,290.0,45.0,9.6,393.58,399.77,387.39,388.04,-2.99,9.9,241.81,250.0,233.91,250.0,25.0,9.8,1.04,1.05,1.01,1.01,5.54,9.5,2017-10
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-11-01,2017,11,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,412.0,,193.0,262.0,,237.0,424.1,432.58,412.0,412.0,-1.76,9.4,478.99,492.05,465.93,488.98,4.04,8.9,200.86,207.63,193.0,193.0,8.13,9.7,292.03,310.71,262.0,262.0,29.6,9.6,385.19,389.56,378.39,378.39,-2.52,9.9,251.72,258.69,237.0,237.0,18.5,9.7,1.0,1.02,0.97,0.97,6.09,9.6,2017-11
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2017-12-01,2017,12,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,491.0,175.0,,375.0,225.0,406.93,426.43,397.95,426.43,6.61,9.2,491.05,503.17,478.93,491.0,3.37,8.9,194.56,201.46,175.0,175.0,0.0,9.7,249.54,267.22,231.86,264.11,32.05,9.6,371.29,375.04,367.54,375.0,-1.44,9.9,239.57,247.28,225.0,225.0,12.5,9.8,0.95,0.97,0.93,0.97,6.89,9.6,2017-12
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-01-01,2018,1,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,420.0,,,250.0,375.0,225.0,424.95,437.43,412.47,420.0,4.45,9.2,501.21,511.92,490.5,496.1,4.44,8.9,175.5,187.44,163.56,180.85,3.54,9.6,260.33,272.19,248.46,250.0,25.0,9.6,370.62,375.0,367.87,375.0,0.0,9.9,222.72,230.69,214.75,225.0,12.5,9.8,0.96,0.98,0.94,0.96,6.58,9.6,2018-01
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-02-01,2018,2,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,497.0,175.0,,375.0,225.0,423.06,451.49,413.18,451.49,9.55,9.1,502.98,512.78,493.18,497.0,-1.07,8.9,177.54,183.96,171.12,175.0,0.0,9.7,245.3,253.41,237.19,253.38,21.13,9.6,375.05,377.56,372.53,375.0,0.0,9.9,219.89,225.6,214.18,225.0,12.5,9.8,0.97,0.98,0.95,0.98,5.51,9.6,2018-02
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-03-01,2018,3,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,475.0,,,250.0,375.0,225.0,456.09,475.0,438.89,475.0,12.87,9.1,501.37,511.02,492.31,511.02,-2.66,8.9,176.04,180.88,171.2,179.18,3.76,9.6,252.45,259.26,245.65,250.0,11.11,9.6,375.07,376.71,373.42,375.0,0.0,9.9,224.88,229.5,220.27,225.0,12.5,9.8,0.98,0.99,0.96,0.99,5.04,9.5,2018-03
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-04-01,2018,4,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,475.0,525.0,,,387.0,,484.4,501.14,467.66,475.0,10.98,9.1,515.35,525.0,506.18,525.0,-2.42,8.8,178.5,185.84,173.49,185.84,9.96,9.6,249.5,254.12,244.88,251.89,10.54,9.5,374.62,387.0,373.44,387.0,3.2,9.8,227.39,235.79,224.06,235.79,17.89,9.8,1.0,1.02,0.99,1.02,6.33,9.5,2018-04
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-05-01,2018,5,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,475.0,,,255.0,405.0,250.0,480.31,493.89,466.73,475.0,10.47,9.1,530.8,540.07,521.54,527.5,-3.39,8.8,185.64,194.03,178.92,194.03,11.75,9.6,252.11,256.29,247.92,255.0,9.92,9.5,396.13,405.0,390.91,405.0,8.0,9.9,235.32,250.0,230.66,250.0,25.0,9.8,1.03,1.04,1.01,1.04,7.66,9.5,2018-05
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-06-01,2018,6,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,475.0,525.0,200.0,,,250.0,472.17,483.12,461.22,475.0,11.76,9.1,528.14,536.67,519.62,525.0,-8.7,8.8,194.39,201.85,186.93,200.0,14.29,9.6,256.68,260.94,251.05,251.05,6.84,9.5,422.77,427.79,406.27,406.27,8.34,9.9,250.21,257.92,242.5,250.0,25.0,9.7,1.05,1.06,1.03,1.04,6.16,9.5,2018-06
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-07-01,2018,7,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,497.0,528.0,,250.0,425.0,,471.72,497.0,462.69,497.0,15.38,9.2,521.25,529.11,513.39,528.0,-4.05,8.8,200.76,211.68,194.35,211.68,20.96,9.6,250.02,255.05,245.0,250.0,5.26,9.5,411.26,425.0,403.93,425.0,13.33,9.9,254.14,259.59,248.68,251.61,18.79,9.7,1.04,1.07,1.03,1.07,9.24,9.5,2018-07
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-08-01,2018,8,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,515.0,556.0,218.0,250.0,,,499.44,515.0,484.22,515.0,17.85,9.2,525.68,556.0,517.95,556.0,3.59,8.9,211.42,220.46,202.38,218.0,18.17,9.7,248.84,252.83,244.85,250.0,-3.85,9.6,437.96,445.38,416.95,416.95,6.91,9.9,252.02,256.13,247.92,250.49,10.52,9.6,1.07,1.09,1.06,1.09,8.43,9.5,2018-08
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-09-01,2018,9,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,525.0,575.0,225.0,,425.0,,522.59,537.11,508.07,525.0,20.14,9.2,561.23,575.2,547.26,575.0,11.6,8.9,219.01,226.23,211.79,225.0,16.58,9.8,249.85,253.7,239.4,239.4,-20.2,9.6,417.32,426.7,407.94,425.0,9.13,9.9,248.81,251.9,245.72,245.72,3.3,9.7,1.1,1.12,1.09,1.1,7.84,9.6,2018-09
MLI,Mali,Bamako,Bamako,Faladié,12.58,-7.95,gid_125800000-79500000,2018-10-01,2018,10,XOF,"beans (1 KG, Index Weight = 1), groundnuts (1 KG, Index Weight = 1), maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,38.04,39.54,0.88,0,,575.0,215.0,235.0,410.0,,529.84,541.52,475.01,475.01,11.47,9.2,582.54,596.29,568.8,575.0,18.56,8.9,225.28,232.28,215.0,215.0,7.5,9.8,235.33,242.2,228.46,235.0,-18.97,9.6,427.51,434.1,410.0,410.0,5.66,9.9,245.22,247.9,240.25,240.25,-3.9,9.8,1.11,1.12,1.06,1.06,5.45,9.6,2018-10
