ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-04-01,2007,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,10800.0,,1018.45,1242.42,935.79,1242.42,,8.9,31715.97,32053.96,31377.97,31916.11,,8.4,10490.92,11035.96,9945.88,10742.35,,9.5,1108.24,1225.5,1073.33,1225.5,,8.7,0.53,0.54,0.52,0.53,,9.1,2007-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-05-01,2007,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,10500.0,,1364.85,1532.93,1261.11,1532.93,,8.9,32068.73,32392.08,31745.39,32305.23,,8.4,10776.04,11225.68,10326.39,10500.0,,9.2,1301.52,1433.04,1236.87,1433.04,,8.7,0.54,0.55,0.53,0.54,,9.1,2007-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-06-01,2007,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,1725.0,,11000.0,,1764.39,1892.4,1636.37,1725.0,,9.0,32460.05,33013.25,32141.48,33013.25,,8.6,10455.36,11000.0,10065.54,11000.0,,9.6,1580.19,1663.78,1496.6,1627.92,,8.9,0.55,0.56,0.54,0.56,,9.3,2007-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-07-01,2007,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,2120.0,,12600.0,,1852.2,2120.0,1708.89,2120.0,,9.1,33241.42,33987.42,32874.23,33987.42,,8.7,11079.73,12550.4,10605.38,12550.4,,9.8,1783.9,1856.48,1711.33,1824.71,,9.0,0.57,0.6,0.56,0.6,,9.4,2007-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-08-01,2007,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,12000.0,,2316.49,2492.97,2140.02,2151.73,,9.1,34319.08,34757.75,33880.41,34182.08,,8.7,12790.64,13823.66,11757.62,12000.0,,9.6,1972.4,2040.26,1904.53,1941.12,,8.9,0.61,0.63,0.59,0.59,,9.3,2007-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-09-01,2007,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000.0,,2266.53,2445.02,2088.05,2392.93,,9.1,34385.48,35990.09,33994.86,35990.09,,8.6,11878.08,12676.46,11079.7,12043.85,,9.4,2042.01,2242.59,1977.51,2242.59,,8.9,0.6,0.62,0.58,0.62,,9.3,2007-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-10-01,2007,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,2300.0,,,,2473.25,2670.88,2275.61,2314.81,,9.1,36476.39,37179.43,35773.35,36146.96,,8.6,12060.14,12810.08,11481.6,12810.08,,9.6,2419.29,2534.58,2243.01,2243.01,,8.9,0.63,0.65,0.61,0.63,,9.3,2007-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-11-01,2007,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,2600.0,,24000.0,,2356.93,2600.0,2166.52,2600.0,,9.1,36447.1,38137.58,35856.11,38137.58,,8.7,12918.47,14508.91,12265.02,14508.91,,9.7,2312.57,2426.9,2200.29,2426.9,,8.9,0.64,0.68,0.62,0.68,,9.4,2007-11
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2007-12-01,2007,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,3000.0,,14000.0,,2715.87,3000.0,2502.42,3000.0,,9.2,38675.21,39474.96,36911.41,36911.41,,8.7,14761.4,15913.77,13609.04,15888.7,,9.8,2504.01,2611.94,2398.55,2611.94,,9.0,0.7,0.73,0.67,0.69,,9.4,2007-12
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-01-01,2008,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,4450.0,,14000.0,,3293.6,4450.0,3047.71,4450.0,394.44,9.2,36939.58,37811.52,36067.63,36277.83,18.14,8.7,16051.32,17161.48,14000.0,14000.0,55.56,9.8,2736.07,3074.23,2632.93,3074.23,207.19,9.0,0.7,0.72,0.68,0.68,38.92,9.4,2008-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-02-01,2008,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000.0,,5297.52,5671.72,4923.31,5527.76,462.54,9.2,36079.83,37296.61,35352.26,37296.61,19.61,8.8,13714.89,16000.0,12493.22,16000.0,63.93,9.8,3350.93,3539.82,3162.04,3479.59,228.29,9.1,0.68,0.74,0.66,0.74,44.94,9.5,2008-02
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-03-01,2008,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6300.0,,16000.0,,6433.82,6896.52,5971.12,6300.0,530.0,9.3,37433.0,38856.2,36678.42,38856.2,23.15,8.9,16368.84,20538.69,14629.72,20538.69,97.29,9.8,3800.77,3965.03,3636.52,3851.59,255.51,9.1,0.75,0.82,0.72,0.82,57.89,9.5,2008-03
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-04-01,2008,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,10660.0,,28000.0,,6681.87,10660.0,6157.27,10660.0,758.0,9.3,39310.84,40180.04,38482.18,40180.04,25.89,9.0,21176.23,25141.9,18246.29,25141.9,134.04,10.0,4123.67,4832.61,3979.18,4832.61,294.34,9.2,0.86,0.96,0.81,0.96,79.08,9.6,2008-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-05-01,2008,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13150.0,,,,12525.17,13441.41,11608.93,13150.0,757.83,9.3,40711.15,41875.95,39945.7,41875.95,29.63,9.0,25805.51,30196.48,22228.36,30196.48,187.59,10.0,5355.65,5661.09,4974.87,4974.87,247.15,9.2,1.0,1.07,0.95,1.07,97.06,9.6,2008-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-06-01,2008,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,17500.0,,,,15506.59,17500.0,14381.31,17500.0,914.49,9.3,42507.55,43291.46,41723.65,41867.22,26.82,8.9,30896.55,36982.42,26834.94,36982.42,236.2,10.0,5235.96,6262.09,4962.78,6262.09,284.67,9.1,1.11,1.21,1.07,1.21,116.64,9.5,2008-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-07-01,2008,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,49250.0,,19870.92,21370.31,14651.99,14651.99,591.13,9.2,42165.68,44100.78,41481.04,44100.78,29.76,8.8,37970.25,49250.0,32691.57,49250.0,292.42,9.9,6825.08,7556.83,6363.68,7556.83,314.14,9.1,1.27,1.37,1.21,1.37,128.91,9.5,2008-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-08-01,2008,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16000.0,,,,14367.03,16000.0,13086.62,16000.0,643.59,9.2,44701.0,46135.09,43762.26,46135.09,34.97,8.8,50654.12,58174.89,43133.35,48204.41,301.7,10.0,8533.45,9053.06,8013.84,8591.29,342.59,9.1,1.43,1.48,1.37,1.41,136.56,9.5,2008-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-09-01,2008,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16000.0,,49250.0,,15783.91,17179.41,14388.42,16000.0,568.64,9.3,46937.41,47906.07,45979.3,47906.07,33.11,8.9,47661.83,52627.72,42695.94,49250.0,308.92,10.0,9432.21,9845.69,8264.42,8264.42,268.52,9.1,1.43,1.47,1.38,1.44,130.53,9.5,2008-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-10-01,2008,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,50000.0,,16910.4,18298.46,10805.07,10805.07,366.78,9.3,48680.04,49565.28,47061.01,47061.01,30.19,8.9,49308.5,52816.2,45800.8,49826.49,288.96,10.0,8307.41,8851.19,6715.71,6715.71,199.41,9.1,1.44,1.48,1.35,1.35,113.79,9.5,2008-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-11-01,2008,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,8333.0,,38000.0,,9476.91,10446.9,8333.0,8333.0,220.5,9.3,47226.43,48138.02,44944.46,44944.46,17.85,8.9,49722.83,52235.17,38000.0,38000.0,161.91,10.0,6050.35,6652.0,5448.7,5604.42,130.93,9.1,1.32,1.37,1.15,1.15,67.98,9.5,2008-11
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2008-12-01,2008,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7000.0,,,,7051.68,7797.91,6305.44,7000.0,133.33,9.2,44516.53,45566.7,43466.37,45118.19,22.23,8.8,36551.02,41748.02,31354.03,38691.05,143.51,10.0,4921.51,5330.03,4556.74,5330.03,104.06,9.1,1.09,1.14,1.03,1.14,64.59,9.5,2008-12
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-01-01,2009,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6800.0,,,,6651.11,7274.6,6027.61,6800.0,52.81,9.2,44914.97,45791.35,43794.7,43794.7,20.72,8.7,38906.41,42571.69,34345.62,34345.62,145.33,10.0,4985.45,5275.62,4695.28,4964.34,61.48,9.0,1.11,1.16,1.06,1.06,55.54,9.4,2009-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-02-01,2009,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6875.0,,30000.0,,6787.48,7389.97,6185.0,6875.0,24.37,9.2,43473.13,44270.05,42676.21,42877.73,14.96,8.8,33654.52,36801.85,30000.0,30000.0,87.5,10.0,4734.78,4936.47,4533.08,4759.5,36.78,9.1,1.03,1.07,0.99,1.0,35.65,9.5,2009-02
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-04-01,2009,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6600.0,,28000.0,,6520.78,7097.93,5943.63,6600.0,-38.09,9.1,41948.14,42519.53,41376.76,41382.08,2.99,8.7,28834.1,30551.31,27116.9,27745.41,10.36,10.0,4275.15,4421.38,4128.93,4141.17,-14.31,8.9,0.95,0.97,0.93,0.94,-1.17,9.3,2009-04
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-05-01,2009,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6500.0,,,,6588.64,7164.57,6012.72,6500.0,-50.57,9.1,41074.08,41598.68,40549.48,40955.58,-2.2,8.7,27541.23,28878.05,26204.42,27342.76,-9.45,10.0,3938.61,4075.09,3802.14,4038.66,-18.82,8.9,0.93,0.95,0.91,0.93,-12.59,9.3,2009-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-06-01,2009,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5000.0,,27000.0,,6561.4,7125.58,5000.0,5000.0,-71.43,9.2,40720.41,41196.1,40260.54,41196.1,-1.6,8.7,27268.7,28298.28,26239.12,27000.0,-26.99,10.0,3918.15,4048.35,3787.95,3865.5,-38.27,9.0,0.92,0.94,0.91,0.91,-24.9,9.4,2009-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-07-01,2009,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5000.0,,27000.0,,4571.77,5010.4,4133.14,5000.0,-65.87,9.2,41149.84,41603.36,40696.31,41087.88,-6.83,8.8,26918.38,27801.06,26035.71,27000.0,-45.18,10.0,3761.31,3880.86,3641.76,3801.77,-49.69,9.1,0.9,0.91,0.89,0.91,-33.46,9.5,2009-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-08-01,2009,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5000.0,,26000.0,,4823.53,5260.71,4386.34,5000.0,-68.75,9.3,41062.25,41476.72,40178.96,40178.96,-12.91,8.9,26975.99,27787.62,26000.0,26000.0,-46.06,10.0,3728.94,3844.0,3486.89,3486.89,-59.41,9.1,0.9,0.92,0.88,0.88,-37.22,9.5,2009-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-09-01,2009,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5000.0,,26000.0,,5204.95,5639.93,4769.97,5000.0,-68.75,9.3,39971.51,40459.4,39483.63,40310.66,-15.85,8.9,25823.98,26738.91,24909.05,26000.0,-47.21,10.0,3340.59,3569.19,3204.44,3569.19,-56.81,9.1,0.87,0.89,0.86,0.89,-38.33,9.5,2009-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-10-01,2009,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,26000.0,,5039.07,5471.91,4606.24,5382.07,-50.19,9.3,40223.33,40675.85,39770.81,40433.0,-14.08,8.9,25993.25,26808.0,25178.49,26000.0,-47.82,10.0,3533.82,3738.15,3382.79,3738.15,-44.34,9.1,0.88,0.9,0.87,0.89,-33.96,9.5,2009-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-11-01,2009,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,26800.0,,5541.74,6005.76,5077.72,5883.85,-29.39,9.2,40442.37,41243.19,40022.71,41243.19,-8.24,8.8,25967.58,26800.0,25203.57,26800.0,-29.47,10.0,3829.86,4055.67,3674.44,4055.67,-27.63,9.1,0.89,0.92,0.88,0.92,-19.51,9.5,2009-11
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2009-12-01,2009,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5950.0,,27000.0,,6255.38,6760.52,5750.25,5950.0,-15.0,9.3,41426.85,41918.84,40934.85,41448.47,-8.13,8.9,26893.25,27795.97,25990.52,27000.0,-30.22,10.0,4242.8,4413.15,4072.45,4143.1,-22.27,9.1,0.93,0.95,0.91,0.93,-18.3,9.5,2009-12
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-01-01,2010,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,7650.0,,23000.0,,6084.66,7650.0,5576.21,7650.0,12.5,9.3,41597.99,42040.75,40311.12,40311.12,-7.95,9.0,26981.24,27804.53,23000.0,23000.0,-33.03,10.0,4253.08,4492.42,4103.93,4492.42,-9.51,9.2,0.93,0.95,0.89,0.89,-16.07,9.6,2010-01
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-02-01,2010,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,22667.0,,8497.6,9160.81,7834.4,8460.78,23.07,9.3,40128.09,40722.35,39533.83,40225.66,-6.19,8.9,22472.56,24478.16,20466.97,22667.0,-24.44,10.0,4670.17,4847.23,4493.11,4672.53,-1.83,9.1,0.88,0.9,0.86,0.9,-10.04,9.5,2010-02
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-03-01,2010,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,21000.0,,9378.53,10108.08,8648.99,8744.68,32.92,9.3,40088.81,40596.95,39580.66,39694.85,-6.03,9.0,22677.74,24027.85,21000.0,21000.0,-27.49,10.0,4831.77,4988.26,4675.29,4681.46,5.01,9.2,0.9,0.92,0.88,0.88,-9.87,9.6,2010-03
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-05-01,2010,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,10000.0,,24000.0,,9799.0,10609.8,8988.19,10000.0,53.85,9.3,40108.22,40575.0,39641.44,40113.14,-2.06,8.9,23043.02,24600.31,21485.72,24000.0,-12.23,9.8,4853.91,5007.64,4700.17,4749.54,17.6,9.1,0.92,0.95,0.89,0.93,0.03,9.5,2010-05
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-06-01,2010,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,10500.0,,,,10546.88,11398.17,9695.59,10500.0,110.0,9.2,40142.43,40563.14,39721.71,39761.17,-3.48,8.8,24129.74,25423.3,22836.18,23215.49,-14.02,9.8,4741.15,4891.18,4591.11,4774.49,23.52,9.1,0.94,0.96,0.92,0.92,1.54,9.5,2010-06
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-07-01,2010,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,23000.0,,10821.65,11710.69,7821.84,7821.84,56.44,9.2,39692.3,40281.19,39282.84,40281.19,-1.96,8.7,23065.01,24125.79,22004.23,23000.0,-14.81,9.6,4760.89,4905.86,4615.93,4616.62,21.43,9.0,0.92,0.94,0.89,0.89,-1.52,9.4,2010-07
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-08-01,2010,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,6600.0,,,,7111.08,7785.57,6436.58,6600.0,32.0,9.1,40353.2,40794.03,39912.38,40523.25,0.86,8.7,22973.58,23806.19,22140.97,23494.68,-9.64,9.6,4544.7,4692.87,4377.45,4377.45,25.54,8.9,0.88,0.9,0.86,0.89,0.44,9.3,2010-08
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-09-01,2010,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5300.0,,,,5906.71,6473.47,5300.0,5300.0,6.0,9.0,40629.95,41608.12,40219.0,41608.12,3.22,8.6,23556.44,24354.97,22757.91,23774.09,-8.56,9.6,4236.7,4559.63,4089.3,4559.63,27.75,8.9,0.88,0.9,0.86,0.89,0.48,9.3,2010-09
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-10-01,2010,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,5600.0,,24000.0,,4968.84,5600.0,4515.07,5600.0,4.05,9.1,41892.44,42423.83,41361.05,41838.72,3.48,8.7,23788.75,24525.28,23052.22,24000.0,-7.69,9.8,4581.62,4776.45,4386.79,4757.5,27.27,8.9,0.89,0.9,0.87,0.9,0.85,9.3,2010-10
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-11-01,2010,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,10000.0,,24000.0,,5680.91,8801.86,5202.07,8801.86,49.59,9.2,42043.31,42514.24,40783.89,40783.89,-1.11,8.7,24013.44,24725.03,23301.84,24000.0,-10.45,9.9,4884.14,5321.25,4702.44,5321.25,31.21,9.0,0.9,0.93,0.89,0.93,1.19,9.4,2010-11
SOM,Somalia,Juba Dhexe,Bu'aale,Buale,1.08,42.58,gid_10800000425800000,2010-12-01,2010,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,11700.0,,,,10558.08,11700.0,9775.35,11700.0,96.64,9.1,40635.6,41362.62,40033.94,41362.62,-0.21,8.7,23981.02,24669.18,23292.87,23865.69,-11.61,9.9,5638.76,6147.96,5376.9,6147.96,48.39,8.9,0.95,0.98,0.93,0.98,5.77,9.3,2010-12
