ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,millet,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2008-12-01,2008,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,350.0,,195.45,202.34,177.59,177.59,-6.12,7.9,194.05,204.57,183.53,190.41,-1.12,7.8,366.18,381.11,350.0,350.0,51.52,9.3,176.67,185.37,167.96,170.7,-3.94,7.9,0.96,0.99,0.93,0.93,12.43,8.3,2008-12
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-01-01,2009,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,337.5,,177.08,186.59,167.56,182.17,-7.47,7.9,189.31,198.26,180.37,184.36,-7.82,7.8,341.44,353.33,329.55,337.5,47.61,9.1,171.65,183.17,163.21,183.17,2.25,8.0,0.92,0.94,0.89,0.93,10.26,8.3,2009-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-02-01,2009,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,180.0,337.5,,178.3,185.38,171.22,171.9,-14.05,7.9,183.01,191.56,174.47,180.0,-3.57,7.7,329.25,339.36,319.13,337.5,45.65,9.1,184.78,193.85,175.71,183.78,0.61,8.2,0.93,0.95,0.9,0.91,9.0,8.3,2009-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-03-01,2009,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,188.33,,,173.68,191.48,167.64,191.48,-4.18,7.9,179.13,188.33,170.95,188.33,-1.74,7.7,336.14,345.19,314.23,314.23,27.27,9.1,185.05,194.11,175.99,193.69,9.68,8.2,0.91,0.94,0.88,0.93,8.92,8.3,2009-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-04-01,2009,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,200.0,290.0,,196.23,207.3,185.16,189.62,-5.14,7.9,190.71,200.03,181.39,200.0,-3.23,7.7,312.3,322.03,290.0,290.0,3.02,9.1,195.31,205.0,185.77,205.0,2.96,8.2,0.93,0.96,0.9,0.92,-0.29,8.3,2009-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-06-01,2009,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,253.33,,194.67,201.11,185.15,185.15,-7.43,7.8,199.98,209.18,190.78,207.48,-1.98,7.5,269.37,277.04,253.33,253.33,-21.94,8.7,196.83,206.46,187.2,189.21,-4.21,8.4,0.9,0.93,0.87,0.87,-10.56,8.2,2009-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-07-01,2009,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,225.0,,,183.91,200.08,177.02,200.08,-9.28,7.7,209.51,225.0,199.67,225.0,0.0,7.4,248.13,256.17,240.67,256.17,-24.1,8.7,190.21,212.94,180.93,212.94,-2.17,8.1,0.87,0.93,0.84,0.93,-10.64,8.2,2009-07
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-08-01,2009,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,195.0,,255.0,200.0,202.85,213.19,192.52,195.0,-6.28,7.9,229.44,241.73,201.09,201.09,-6.03,7.6,254.06,260.67,247.45,255.0,-27.74,8.6,215.17,225.77,200.0,200.0,-1.82,8.4,0.95,0.97,0.89,0.89,-13.03,8.2,2009-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-09-01,2009,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,200.0,203.33,250.0,205.0,197.73,205.58,189.88,200.0,-0.1,8.1,194.84,208.84,180.85,203.33,-5.54,8.0,255.73,261.38,250.0,250.0,-33.41,8.8,201.01,210.99,191.04,205.0,4.72,8.7,0.88,0.91,0.86,0.9,-13.0,8.5,2009-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-10-01,2009,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,183.0,,,200.45,206.8,179.46,179.46,-12.08,8.1,205.28,216.07,183.0,183.0,-14.22,7.9,250.43,255.55,245.31,249.59,-38.88,8.8,206.47,216.66,187.93,187.93,5.82,8.5,0.9,0.92,0.84,0.84,-20.27,8.4,2009-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-11-01,2009,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,158.75,250.0,,176.38,186.76,166.0,168.87,-12.19,8.2,177.87,189.68,158.75,158.75,-19.68,8.1,248.47,252.78,244.16,250.0,-31.51,9.0,188.67,198.06,178.14,178.14,1.42,8.8,0.83,0.85,0.79,0.79,-18.79,8.5,2009-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2009-12-01,2009,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,176.25,238.75,,167.48,178.27,160.21,178.27,0.39,8.3,154.26,176.25,143.93,176.25,-7.44,8.1,249.58,253.37,238.75,238.75,-31.79,9.2,178.94,187.85,170.04,172.28,0.92,8.8,0.78,0.8,0.76,0.8,-13.86,8.6,2009-12
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-01-01,2010,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,168.0,274.0,,178.92,186.86,170.98,177.76,-2.42,8.4,182.16,195.39,168.0,168.0,-8.88,8.2,237.51,252.19,232.96,252.19,-25.28,9.4,173.18,181.77,164.59,171.53,-6.36,8.8,0.8,0.82,0.78,0.8,-13.27,8.6,2010-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-02-01,2010,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,165.0,262.5,,182.33,188.19,176.47,177.53,3.28,8.4,164.73,175.01,154.45,165.0,-8.33,8.2,252.49,262.5,246.27,262.5,-22.22,9.4,172.6,181.12,156.65,156.65,-14.76,8.8,0.81,0.83,0.78,0.8,-12.77,8.6,2010-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-04-01,2010,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,175.0,266.67,,176.4,181.52,171.28,176.62,-6.86,8.3,174.08,182.47,165.68,175.0,-12.5,8.1,264.32,269.64,259.0,266.67,-8.04,9.2,162.37,174.67,154.34,174.67,-14.8,8.8,0.81,0.83,0.79,0.83,-10.36,8.6,2010-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-05-01,2010,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,177.5,265.0,,178.5,188.46,173.64,188.46,-3.21,8.4,175.33,183.29,167.37,177.5,-11.42,8.3,266.94,271.64,262.25,265.0,-4.23,9.4,176.3,185.03,167.57,174.15,-11.05,9.1,0.83,0.86,0.81,0.84,-7.2,8.7,2010-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-06-01,2010,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,185.0,250.0,,192.1,199.34,184.87,193.21,4.35,8.5,178.11,186.12,170.11,185.0,-10.83,8.4,264.57,268.64,250.0,250.0,-1.31,9.6,175.34,184.0,166.67,181.15,-4.26,9.1,0.84,0.87,0.82,0.85,-3.09,8.8,2010-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-07-01,2010,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,186.25,268.75,,194.87,200.82,188.93,196.33,-1.87,8.6,186.89,195.68,178.11,186.25,-17.22,8.4,247.68,268.75,242.16,268.75,4.91,9.6,182.58,191.57,173.08,173.08,-18.72,9.4,0.85,0.87,0.82,0.86,-7.8,8.8,2010-07
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-08-01,2010,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,170.0,275.0,,196.79,202.37,188.28,188.28,-3.45,8.5,186.2,194.63,170.0,170.0,-15.46,8.3,268.78,277.33,260.24,275.0,7.84,9.8,173.99,182.58,165.41,170.4,-14.8,9.3,0.87,0.89,0.84,0.84,-5.57,8.8,2010-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-09-01,2010,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,275.0,,187.87,194.36,181.38,186.68,-6.66,8.3,166.24,175.97,156.51,164.69,-19.0,8.1,279.52,286.39,272.65,275.0,10.0,9.6,171.4,179.83,162.98,171.7,-16.24,9.3,0.84,0.86,0.81,0.83,-7.02,8.6,2010-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-10-01,2010,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,146.25,276.25,,186.59,192.1,177.68,177.68,-0.99,8.4,164.12,171.92,146.25,146.25,-20.08,8.2,278.28,284.61,271.95,276.25,10.68,9.6,172.86,181.31,164.4,165.46,-11.96,9.7,0.83,0.86,0.8,0.8,-4.29,8.7,2010-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2010-11-01,2010,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,162.5,,,177.42,191.15,171.02,191.15,13.19,8.3,142.09,162.5,132.82,162.5,2.36,8.1,275.51,283.48,270.12,283.48,13.39,9.6,166.35,183.69,158.22,183.69,3.12,9.3,0.79,0.86,0.77,0.86,8.61,8.6,2010-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-01-01,2011,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,156.67,,,177.22,189.13,167.68,189.13,6.4,8.1,156.9,165.88,147.93,156.67,-6.74,7.8,271.1,283.88,265.37,283.88,12.56,9.3,171.56,180.06,163.05,178.8,4.24,8.7,0.81,0.85,0.78,0.85,5.07,8.5,2011-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-02-01,2011,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,162.5,,,189.14,202.82,179.87,202.82,14.24,8.0,156.57,163.94,149.19,162.5,-1.52,7.7,284.09,291.62,277.66,291.62,11.09,9.3,180.21,189.1,171.32,177.42,13.26,8.5,0.85,0.87,0.83,0.87,9.54,8.4,2011-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-03-01,2011,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,162.5,300.0,,204.75,214.68,185.37,185.37,3.6,8.1,164.06,171.81,156.3,162.5,-5.62,7.9,294.44,300.3,288.58,300.0,14.94,9.6,178.57,187.36,169.78,180.48,11.95,8.7,0.88,0.91,0.86,0.87,7.11,8.5,2011-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-04-01,2011,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,171.67,300.0,,189.79,200.43,179.15,187.61,6.23,8.1,162.19,171.67,154.81,171.67,-1.9,7.9,304.19,309.66,298.72,300.0,12.5,9.6,181.76,190.67,172.86,187.84,7.54,8.7,0.86,0.89,0.84,0.89,6.83,8.5,2011-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-05-01,2011,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,175.0,300.0,,183.41,201.81,176.22,201.81,7.08,8.1,174.25,182.97,165.53,175.0,-1.41,7.9,301.37,306.2,296.53,300.0,13.21,9.6,189.34,198.58,180.09,184.32,5.84,8.7,0.89,0.91,0.86,0.9,6.96,8.5,2011-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-06-01,2011,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,180.0,,,201.24,212.57,189.91,206.65,6.96,8.1,175.34,183.37,167.31,180.0,-2.7,7.8,299.33,303.48,295.17,300.0,20.0,9.6,185.45,204.46,176.41,204.46,12.87,8.5,0.9,0.93,0.88,0.93,10.1,8.5,2011-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-07-01,2011,7,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,225.0,,,,216.01,225.0,207.84,225.0,14.6,8.0,181.3,189.62,172.98,177.59,-4.65,7.8,299.2,302.8,295.6,300.61,11.86,9.3,206.51,216.63,196.39,209.64,21.12,8.2,0.94,0.97,0.91,0.95,10.73,8.4,2011-07
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-08-01,2011,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,180.0,300.0,,228.5,236.92,219.33,219.33,16.49,8.0,176.75,184.87,168.62,180.0,5.88,7.8,300.74,303.89,297.6,300.0,9.09,9.3,211.28,221.62,199.47,199.47,17.06,8.2,0.96,0.99,0.93,0.94,11.83,8.4,2011-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-09-01,2011,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,215.64,223.55,189.78,189.78,1.66,8.0,180.83,189.02,172.64,184.31,11.91,7.8,300.2,302.91,297.48,300.0,9.09,9.3,200.49,210.33,188.79,188.79,9.95,8.2,0.94,0.96,0.9,0.9,8.12,8.4,2011-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-11-01,2011,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,312.5,,194.46,203.35,185.57,192.02,0.46,7.9,187.2,195.6,178.81,181.23,11.53,7.6,310.09,313.72,306.45,312.5,10.24,8.9,219.12,230.04,201.51,201.51,9.7,8.2,0.96,0.99,0.93,0.93,8.09,8.3,2011-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2011-12-01,2011,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,180.0,325.0,,194.8,201.27,183.54,183.54,4.47,8.0,179.79,188.24,171.35,180.0,13.22,7.8,314.88,325.0,312.02,325.0,19.72,9.1,202.48,212.67,192.29,209.34,22.6,8.5,0.93,0.95,0.9,0.94,15.57,8.4,2011-12
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-02-01,2012,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,187.5,325.0,,189.82,197.0,182.65,196.79,-2.97,8.0,187.61,196.32,178.9,187.5,15.38,7.8,317.13,325.0,312.29,325.0,11.45,8.9,216.36,227.15,202.81,202.81,14.31,8.7,0.96,0.98,0.93,0.95,9.32,8.4,2012-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-03-01,2012,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,192.5,300.0,,199.77,206.63,192.91,199.71,7.74,8.0,187.55,196.0,179.1,192.5,18.46,7.8,324.68,329.39,300.0,300.0,0.0,8.9,203.8,214.0,193.6,211.2,17.02,8.7,0.95,0.98,0.93,0.94,9.06,8.4,2012-03
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-04-01,2012,4,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,204.62,210.5,198.74,205.59,9.58,7.9,193.83,202.7,184.97,197.42,15.0,7.7,296.78,304.96,288.59,300.0,0.0,8.8,212.82,223.42,202.23,213.48,13.65,8.7,0.94,0.97,0.92,0.96,8.19,8.3,2012-04
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-05-01,2012,5,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,198.33,,,204.57,210.3,198.84,209.93,4.02,7.9,198.45,207.44,189.45,198.33,13.33,7.6,296.19,302.18,290.2,297.21,-0.93,8.7,214.98,225.65,204.32,207.27,12.45,8.4,0.96,0.99,0.93,0.95,5.99,8.3,2012-05
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-06-01,2012,6,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,221.67,288.33,,209.55,227.62,203.24,227.62,10.15,7.9,198.38,221.67,189.49,221.67,23.15,7.7,295.56,301.06,288.33,288.33,-3.89,8.8,208.44,221.42,198.11,221.42,8.29,8.7,0.95,1.0,0.93,1.0,7.62,8.3,2012-06
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-08-01,2012,8,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,288.75,,234.53,249.16,226.36,249.16,13.6,7.8,231.23,242.6,219.87,235.58,30.88,7.5,291.59,296.09,287.09,288.75,-3.75,8.6,237.82,249.58,226.07,240.07,20.36,8.7,1.04,1.07,1.01,1.06,12.77,8.2,2012-08
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-09-01,2012,9,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,249.03,259.64,238.42,250.9,32.21,7.8,236.91,247.8,226.02,243.23,31.97,7.5,288.58,300.0,284.67,300.0,0.0,8.6,241.86,253.78,229.94,253.31,34.18,8.7,1.07,1.1,1.04,1.1,21.39,8.2,2012-09
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-10-01,2012,10,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,250.0,,,252.07,260.17,231.21,231.21,18.16,7.9,245.04,256.3,233.78,250.0,33.87,7.5,301.78,306.95,296.61,297.94,-3.53,8.7,255.46,268.02,242.89,256.89,18.54,8.7,1.1,1.14,1.07,1.08,14.1,8.3,2012-10
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-11-01,2012,11,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,233.32,244.67,221.97,228.7,19.1,7.9,251.46,262.89,232.08,232.08,28.06,7.5,299.69,303.82,295.55,300.0,-4.0,8.7,258.76,271.44,240.49,240.49,19.35,8.7,1.08,1.11,1.05,1.05,12.85,8.3,2012-11
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2012-12-01,2012,12,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,224.48,232.68,216.28,223.41,21.72,7.8,227.58,240.34,214.82,215.98,19.99,7.5,300.52,304.21,296.82,300.0,-7.69,8.6,241.59,253.49,218.57,218.57,4.41,8.7,1.04,1.07,1.0,1.0,6.69,8.2,2012-12
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-01-01,2013,1,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,200.0,300.0,,222.64,229.31,215.96,222.36,15.41,7.9,213.02,224.04,200.0,200.0,7.51,7.6,299.52,302.69,296.36,300.0,-5.21,8.8,219.31,230.21,208.41,214.14,-0.28,9.0,0.99,1.02,0.96,0.98,2.92,8.3,2013-01
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-02-01,2013,2,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,,,300.0,,226.47,233.97,220.26,233.97,18.89,7.9,196.7,214.04,186.27,214.04,14.15,7.5,299.98,302.73,297.23,300.0,-7.69,8.6,215.32,228.15,204.68,228.15,12.49,9.0,0.97,1.02,0.95,1.02,7.02,8.3,2013-02
SEN,Senegal,Thies,Thies,Touba Toul,14.82,-16.67,gid_148200000-166700000,2013-03-01,2013,3,XOF,"maize (1 KG, Index Weight = 1), millet (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Apr 2025,53.62,43.82,0.84,0,240.0,,300.0,,235.67,243.1,228.23,240.0,20.17,7.9,218.53,231.0,206.07,221.87,15.26,7.6,300.03,302.41,297.66,300.0,0.0,8.5,230.1,241.44,218.76,225.81,6.92,9.0,1.03,1.06,1.0,1.03,9.33,8.3,2013-03
