ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,bananas,beans,eggs,fish,maize_flour,meat_beef,meat_goat,millet,onions,oranges,rice,salt,sorghum,tomatoes,watermelons,yam,o_bananas,h_bananas,l_bananas,c_bananas,inflation_bananas,trust_bananas,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_fish,h_fish,l_fish,c_fish,inflation_fish,trust_fish,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_meat_beef,h_meat_beef,l_meat_beef,c_meat_beef,inflation_meat_beef,trust_meat_beef,o_meat_goat,h_meat_goat,l_meat_goat,c_meat_goat,inflation_meat_goat,trust_meat_goat,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_oranges,h_oranges,l_oranges,c_oranges,inflation_oranges,trust_oranges,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_watermelons,h_watermelons,l_watermelons,c_watermelons,inflation_watermelons,trust_watermelons,o_yam,h_yam,l_yam,c_yam,inflation_yam,trust_yam,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index,year_month
NGA,Nigeria,Borno,Konduga,Bullunkutu,11.83,13.09,gid_118300000130900000,2024-10-01,2024,10,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,500.0,4162.5,4975.0,,,5112.5,,,,,,125.0,2380.0,200.0,2500.0,,487.17,504.51,469.83,500.0,58.57,9.1,6117.79,7254.0,4162.5,4162.5,106.57,9.6,5094.66,5272.13,4917.19,4975.0,63.34,9.7,2729.94,3323.95,2135.93,2576.59,297.88,8.5,2822.97,3128.38,2284.86,2284.86,117.25,9.3,5260.02,5482.77,5037.27,5112.5,70.42,9.6,6067.31,6598.79,5356.58,5356.58,58.9,9.7,2784.15,3108.31,2002.27,2002.27,41.58,9.5,388.52,415.68,370.02,415.68,121.22,9.1,415.74,444.44,387.04,437.02,121.31,9.3,6679.92,6918.3,6441.55,6552.96,94.01,9.7,117.34,125.0,111.7,125.0,90.4,9.2,2834.31,3182.49,2380.0,2380.0,77.78,9.3,200.95,212.1,189.79,200.0,100.0,9.4,2112.22,2500.0,1842.7,2500.0,582.82,9.0,3909.13,4364.19,3454.07,3683.97,113.66,9.2,4.53,4.68,4.14,4.14,94.8,9.3,2024-10
NGA,Nigeria,Borno,Konduga,Bullunkutu,11.83,13.09,gid_118300000130900000,2024-12-01,2024,12,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,4800.0,5700.0,2333.33,,,,,516.67,533.33,6700.0,125.0,2100.0,233.33,2291.67,3333.33,340.16,400.79,271.44,271.44,-30.92,9.1,4890.93,5609.86,4172.0,4800.0,67.03,9.6,5766.75,5975.95,5557.55,5700.0,74.08,9.7,2756.83,3123.38,2333.33,2333.33,92.15,8.5,2565.7,2834.66,2296.73,2544.56,69.52,9.3,4781.76,5044.67,4518.85,4802.29,51.62,9.6,4802.22,5155.33,4316.47,4316.47,19.71,9.6,2341.56,2635.04,2048.08,2259.46,33.65,9.5,450.56,516.67,431.38,516.67,62.42,9.1,480.2,533.33,451.53,533.33,65.16,9.3,6736.37,6945.48,6527.26,6700.0,78.53,9.7,122.16,125.84,118.48,125.0,6.78,9.3,2307.61,2485.63,2100.0,2100.0,36.34,9.3,209.97,233.33,198.62,233.33,56.81,9.4,2296.15,2585.49,2006.82,2291.67,302.66,9.0,3542.06,3804.61,3279.5,3333.33,56.86,9.3,4.17,4.31,4.02,4.02,54.58,9.3,2024-12
NGA,Nigeria,Borno,Konduga,Bullunkutu,11.83,13.09,gid_118300000130900000,2025-01-01,2025,1,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,200.0,,6530.77,3230.77,2300.0,3500.0,3865.38,,400.0,,7134.62,,1940.38,200.0,2000.0,3230.77,235.55,271.59,199.51,200.0,-40.39,9.1,4942.49,5385.1,3836.15,3836.15,48.14,9.5,5899.87,6530.77,5687.27,6530.77,81.58,9.7,2325.23,3230.77,2023.84,3230.77,7.69,8.5,2630.68,2820.28,2300.0,2300.0,44.4,9.3,4840.27,4979.06,3965.76,3965.76,13.31,9.6,4344.76,4625.25,3865.38,3865.38,-3.37,9.6,2339.13,2576.13,1853.8,1853.8,-7.31,9.5,534.68,571.33,400.0,400.0,51.86,9.1,549.47,586.71,444.11,444.11,68.16,9.3,6874.32,7134.62,6675.93,7134.62,62.45,9.7,123.96,127.24,117.57,117.57,-10.54,9.3,2121.35,2293.14,1940.38,1940.38,-7.6,9.3,232.8,252.01,200.0,200.0,-33.33,9.4,2310.69,2533.81,2000.0,2000.0,158.37,9.0,3373.75,3599.91,3147.59,3230.77,29.23,9.3,4.08,4.2,3.8,3.8,21.8,9.3,2025-01
NGA,Nigeria,Borno,Konduga,Bullunkutu,11.83,13.09,gid_118300000130900000,2025-02-01,2025,2,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,200.0,,6800.0,3500.0,2300.0,,4000.0,,400.0,400.0,7000.0,,,200.0,,3500.0,171.25,200.0,151.93,200.0,-58.73,9.2,3901.01,4455.63,3346.4,3574.1,21.77,9.6,6793.05,7064.71,6521.4,6800.0,73.67,9.8,3613.42,4255.79,2971.04,3500.0,123.58,8.6,2316.13,2426.82,2205.43,2300.0,24.92,9.3,3933.03,4254.05,3612.01,3934.08,3.52,9.6,3875.16,4147.97,3602.36,4000.0,0.2,9.7,1906.39,2134.67,1678.11,1720.51,12.29,9.6,397.23,444.53,349.93,400.0,44.3,9.1,456.3,497.29,400.0,400.0,45.4,9.4,7406.52,7650.76,7000.0,7000.0,39.25,9.7,116.89,120.95,112.83,117.08,0.19,9.4,1953.59,2095.33,1784.86,1784.86,17.24,9.4,202.94,222.82,183.06,200.0,3.78,9.4,1917.28,2109.03,1725.54,2067.88,110.98,9.1,3281.56,3500.0,3087.46,3500.0,92.72,9.3,3.82,3.97,3.66,3.83,30.7,9.4,2025-02
NGA,Nigeria,Borno,Konduga,Bullunkutu,11.83,13.09,gid_118300000130900000,2025-03-01,2025,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,6000.0,,2000.0,3500.0,4000.0,1525.0,400.0,400.0,6000.0,,1525.0,200.0,2000.0,3750.0,196.75,251.49,176.89,251.49,-50.87,9.2,3663.04,4026.4,3105.05,3105.05,-5.02,9.6,7071.3,7354.65,6000.0,6000.0,50.21,9.8,3775.36,4274.99,2122.79,2122.79,101.72,8.7,2355.26,2447.9,2000.0,2000.0,1.93,9.4,3930.91,4081.47,3500.0,3500.0,-9.18,9.7,4057.7,4180.48,3934.92,4000.0,-2.63,9.7,1763.84,1948.14,1525.0,1525.0,-7.71,9.6,398.22,433.74,362.69,400.0,38.19,9.2,403.59,436.87,370.31,400.0,40.88,9.5,7089.03,7373.09,6000.0,6000.0,12.21,9.8,116.68,124.54,113.74,124.54,5.82,9.4,1792.7,1922.85,1525.0,1525.0,-7.3,9.4,203.4,216.37,190.43,200.0,28.51,9.5,2099.76,2265.82,1933.7,2000.0,86.72,9.3,3609.64,3835.09,3384.2,3750.0,86.56,9.4,3.89,3.99,3.41,3.41,15.03,9.4,2025-03
NGA,Nigeria,Borno,Konduga,Bullunkutu,11.83,13.09,gid_118300000130900000,2025-05-01,2025,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,500.0,3300.0,,500.0,2000.0,,4250.0,1550.0,,400.0,7500.0,250.0,1500.0,250.0,2000.0,3750.0,397.75,500.0,347.33,500.0,-7.71,9.3,3203.44,3431.21,2975.68,3300.0,-5.83,9.7,6076.35,6424.2,5771.13,6424.2,51.35,9.8,1081.45,1364.69,798.21,1121.04,0.15,8.8,2128.62,2286.76,1970.48,2000.0,-6.03,9.5,4005.57,4358.61,3652.53,4118.07,1.38,9.7,4132.99,4250.0,4033.99,4250.0,-0.41,9.7,1568.54,1698.26,1438.82,1550.0,-14.82,9.7,399.48,420.98,366.42,366.42,21.18,9.3,410.75,436.11,385.39,400.0,38.48,9.5,7171.47,7769.04,6573.91,7500.0,41.62,9.8,155.2,177.35,133.04,140.5,17.34,9.5,1590.39,1680.23,1500.0,1500.0,-16.22,9.5,220.33,250.0,205.82,250.0,27.9,9.6,2114.5,2224.93,2000.0,2000.0,84.0,9.4,3687.19,3904.22,3470.16,3750.0,58.4,9.5,3.46,3.59,3.34,3.54,13.36,9.5,2025-05
NGA,Nigeria,Yobe,Borsari,Bursari,12.5,11.5,gid_125000000115000000,2017-03-01,2017,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,729.0,,,433.0,1300.0,1300.0,371.0,63.0,100.0,1000.0,,,70.0,,403.0,145.77,149.86,139.81,139.81,9.58,8.7,847.21,876.02,729.0,729.0,5.59,8.9,1041.76,1068.46,1015.06,1020.7,22.51,9.5,157.29,264.05,152.68,264.05,114.91,8.3,446.42,458.48,433.0,433.0,28.81,8.7,1134.73,1300.0,1113.17,1300.0,42.82,9.5,1164.6,1300.0,1147.88,1300.0,43.75,9.5,347.18,371.0,336.12,371.0,36.24,9.1,93.44,96.31,63.0,63.0,-11.75,8.9,75.99,78.47,72.49,72.49,18.52,9.1,1053.46,1080.3,1000.0,1000.0,53.89,9.6,238.77,244.62,215.9,215.9,-14.67,8.9,351.99,362.38,341.6,351.24,32.63,8.8,38.37,45.82,35.87,45.82,42.75,9.1,162.73,224.29,154.05,224.29,86.96,8.6,329.42,403.0,305.67,403.0,45.02,8.9,0.87,0.91,0.86,0.91,26.36,9.1,2017-03
NGA,Nigeria,Yobe,Borsari,Bursari,12.5,11.5,gid_125000000115000000,2017-04-01,2017,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,729.0,1050.0,208.0,433.0,1000.0,1100.0,,63.0,50.0,,,,,,524.0,141.48,145.77,137.19,138.39,3.38,8.8,716.52,764.61,668.43,729.0,-0.69,9.2,1031.04,1058.15,1003.93,1050.0,23.67,9.6,262.26,312.69,208.0,208.0,61.1,8.3,438.76,452.92,424.6,433.0,23.48,8.9,1299.55,1370.13,1000.0,1000.0,4.64,9.6,1350.62,1427.91,1100.0,1100.0,15.38,9.6,388.54,442.61,372.77,442.61,55.44,9.3,63.05,70.56,55.55,63.0,-12.93,8.9,72.88,75.82,68.84,68.84,10.54,9.2,1005.16,1047.01,963.32,979.09,28.56,9.6,220.3,230.28,206.05,206.05,-17.88,9.0,357.16,367.55,346.78,352.7,27.66,8.9,48.57,56.38,42.45,56.38,72.26,9.1,243.83,289.71,197.95,210.64,62.77,8.7,429.09,524.0,371.48,524.0,83.46,9.0,0.92,0.93,0.83,0.83,11.07,9.1,2017-04
NGA,Nigeria,Yobe,Borsari,Bursari,12.5,11.5,gid_125000000115000000,2017-05-01,2017,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,292.0,433.0,1000.0,1100.0,,94.0,,,,363.0,50.0,225.0,444.0,140.03,149.91,135.82,149.91,9.64,8.8,720.21,919.02,679.59,919.02,19.67,9.3,1074.66,1102.17,1034.35,1034.35,17.72,9.6,225.23,260.78,176.14,176.14,32.47,8.4,438.41,451.08,425.74,433.0,15.46,9.1,1041.04,1110.17,971.91,1000.0,-0.25,9.6,1130.97,1232.5,1029.43,1100.0,9.55,9.6,479.53,540.94,447.49,540.94,84.59,9.4,67.65,94.0,63.69,94.0,21.19,9.0,68.72,71.86,65.58,66.79,1.9,9.3,981.96,1036.62,948.34,1036.62,23.7,9.7,205.52,230.34,196.1,230.34,-7.16,9.0,358.14,368.75,347.53,363.0,26.05,9.0,56.76,64.07,49.44,50.0,33.13,9.2,214.89,244.66,185.12,225.0,74.75,8.8,539.47,615.62,444.0,444.0,44.78,9.1,0.84,0.86,0.82,0.86,11.17,9.2,2017-05
NGA,Nigeria,Yobe,Borsari,Bursari,12.5,11.5,gid_125000000115000000,2017-06-01,2017,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,125.0,781.0,,83.0,433.0,,500.0,,,50.0,,,395.0,50.0,150.0,282.0,152.68,158.19,125.0,125.0,-13.47,8.9,941.75,1052.7,781.0,781.0,-0.94,9.4,1039.89,1069.91,1009.86,1021.13,11.59,9.7,184.94,214.24,155.65,183.58,27.83,8.4,438.13,450.46,425.8,433.0,8.32,9.2,1015.49,1077.62,953.36,1015.33,-1.87,9.6,1115.25,1186.97,1045.57,1186.97,13.95,9.6,595.34,640.99,549.69,613.7,89.35,9.5,102.75,120.42,76.45,76.45,-5.45,9.0,66.67,69.12,50.0,50.0,-26.98,9.3,1058.85,1140.76,1011.89,1140.76,26.48,9.7,219.16,233.52,204.79,224.0,-9.31,9.1,369.72,395.0,358.68,395.0,26.44,9.1,49.86,55.09,44.62,50.0,27.29,9.2,232.51,253.04,150.0,150.0,8.8,8.9,445.76,498.65,392.87,457.5,37.25,9.2,0.86,0.88,0.83,0.86,6.72,9.3,2017-06
NGA,Nigeria,Yobe,Borsari,Bursari,12.5,11.5,gid_125000000115000000,2017-07-01,2017,7,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,115.0,1667.0,1000.0,188.0,,,1100.0,743.0,63.0,80.0,,,727.0,,200.0,403.0,125.59,133.9,115.0,115.0,-19.07,9.0,778.28,1667.0,684.78,1667.0,104.86,9.5,1035.14,1063.43,1000.0,1000.0,10.94,9.7,184.69,207.91,161.48,190.62,36.25,8.5,437.96,579.04,425.81,579.04,44.7,9.2,1028.39,1083.6,973.18,993.3,-3.03,9.7,1197.17,1260.52,1126.08,1126.08,8.76,9.6,657.27,743.0,613.41,743.0,131.12,9.6,74.1,80.31,63.0,63.0,-21.37,9.1,47.2,80.0,39.62,80.0,17.65,9.4,1186.13,1420.22,1118.26,1420.22,60.33,9.7,229.92,330.75,219.28,330.75,33.05,9.2,406.06,525.43,387.63,525.43,68.0,9.2,54.96,58.2,51.73,53.12,37.06,9.3,145.86,200.0,116.1,200.0,48.5,8.9,505.39,534.88,403.0,403.0,25.03,9.2,0.87,1.01,0.85,1.01,26.48,9.3,2017-07
NGA,Nigeria,Yobe,Borsari,Bursari,12.5,11.5,gid_125000000115000000,2017-08-01,2017,8,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,1771.0,,167.0,817.0,950.0,1150.0,,88.0,,,,779.0,,225.0,605.0,115.28,140.0,107.85,140.0,-1.81,9.1,1768.15,2079.01,1457.3,1771.0,114.85,9.6,1003.97,1032.08,975.85,1030.14,7.81,9.7,192.01,210.62,167.0,167.0,11.47,8.6,602.87,817.0,496.45,817.0,90.13,9.3,1010.0,1058.94,950.0,950.0,-11.01,9.7,1116.81,1169.44,1064.19,1124.88,2.78,9.7,786.74,849.27,703.16,703.16,113.74,9.7,64.55,88.0,53.54,88.0,4.52,9.1,86.05,104.75,67.36,78.06,8.72,9.4,1531.89,1706.1,1357.68,1705.17,83.88,9.8,333.89,374.62,293.16,355.97,53.76,9.2,559.37,779.0,477.27,779.0,136.7,9.2,54.29,57.31,51.28,55.49,36.13,9.4,213.94,257.55,170.33,225.0,49.53,8.9,417.36,605.0,360.92,605.0,78.05,9.3,1.02,1.09,0.98,1.09,33.17,9.4,2017-08
