ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2010-10-01,2010,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,26000,7000,12407.59,12744.52,11707.38,11707.38,0.7,9.5,38438.66,39078.48,37798.85,37905.27,6.67,9.4,26639.39,27959.54,25319.25,26000,30,9.7,7925.8,8380.71,7000,7000,16.67,9.5,1,1.02,0.98,0.98,12.92,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2010-11-01,2010,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14000,,26000,,11752.64,14000,11315.9,14000,21.74,9.4,37827.4,38692.01,37164.99,38692.01,4.7,9.3,25989.13,26765,25213.26,26000,10.64,9.6,7095.41,8254.24,6516.66,8254.24,26.99,9.4,0.98,1.03,0.96,1.03,10.83,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2010-12-01,2010,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12000,,25500,,13545.64,14924.89,12000,12000,0,9.4,38802.77,40791.35,38026.63,40791.35,7.57,9.3,25998.51,26468.59,25500,25500,6.25,9.6,8550.93,10148.35,7654.1,10148.35,35.01,9.4,1.02,1.06,0.99,1.05,8.6,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-01-01,2011,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,28000,,12655.3,16983.69,11633.02,16983.69,42.63,9.4,41205.48,42517.69,39893.27,41396.88,6.29,9.2,25351.48,28000,24922.59,28000,27.27,9.6,10261.63,12855.63,8979.01,12855.63,42.84,9.4,1.05,1.17,1.02,1.17,21.24,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-02-01,2011,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,28000,16000,16158.74,20013.26,14045.86,20013.26,66.78,9.4,41637.63,42434.06,41029.78,42434.06,8.59,9.2,28809.57,30328.63,27290.5,28000,27.27,9.4,13608.78,16000,11572.05,16000,71.43,9.4,1.18,1.26,1.11,1.26,29.16,9.6
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-03-01,2011,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,30500,16000,20615.08,23375.74,17854.43,20008.68,65.59,9.4,42694.82,43501.98,41887.67,42670.92,8.93,9.2,28000.85,30089.08,26990.76,30089.08,36.77,9.4,17356.5,19533.96,15179.04,16000,71.43,9.4,1.28,1.35,1.21,1.29,31.7,9.6
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-04-01,2011,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,28500,20000,21100.06,24031.25,19263.9,24031.25,96.52,9.4,42796.44,45315.01,42130.9,45315.01,17.61,9.2,30747.1,32013.79,28500,28500,29.55,9.5,16857.51,20000,15348.21,20000,120.37,9.4,1.31,1.39,1.26,1.39,44.01,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-05-01,2011,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,18000,,30000,20000,23480.2,25752.32,18000,18000,50,9.4,45835.6,47466.94,44204.26,47439.24,20.36,9.2,28046.47,30000,26889.13,30000,21.08,9.5,20186.05,22680.91,17691.18,20000,122.22,9.4,1.4,1.46,1.34,1.36,35.51,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-06-01,2011,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,26000,,30000,20000,18977.99,21338.52,16669.81,21338.52,64.14,9.4,47994.02,49128.65,45309.92,45309.92,17.81,9.3,30461.99,31669.72,29254.26,30000,25,9.5,19475.15,21038.6,17911.7,20000,135.97,9.4,1.38,1.43,1.33,1.38,38.97,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-07-01,2011,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,26000,,30000,20000,19891.58,26000,17629.45,26000,108.14,9.5,45135.98,46701.91,43570.04,45329.29,17.48,9.4,29982.08,30691.03,29273.12,30000,17.97,9.7,20995.81,22239.75,19751.87,20000,150,9.5,1.38,1.43,1.34,1.43,43.58,9.7
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-08-01,2011,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,20000,,30000,,26047.98,30120.97,20000,20000,59.21,9.5,45276.16,45927.32,42992.15,42992.15,12.8,9.4,30007.1,30532.59,29481.61,30000,25,9.8,20737.17,21968.65,17628.7,17628.7,123.37,9.5,1.43,1.48,1.31,1.31,33.97,9.8
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-09-01,2011,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,18000,,29500,16000,21749.68,24808.82,18000,18000,44.46,9.6,42598.97,44084.58,41229.98,44084.58,14.76,9.5,30012.96,30594.62,29431.3,29500,13.46,9.9,17300.45,19071.44,15529.46,16000,100,9.6,1.32,1.38,1.25,1.27,26.76,9.8
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-10-01,2011,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16000,,28000,15000,17304.27,19745.75,14862.8,16000,36.67,9.6,44144.29,45195.75,43092.84,43756.07,15.44,9.5,29350.07,30097.17,28000,28000,7.69,10,15149.9,16417.35,13882.45,15000,114.29,9.6,1.26,1.31,1.21,1.21,24.38,9.8
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-11-01,2011,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,28000,,15383.55,16926.1,13849.31,16926.1,20.9,9.6,43719.86,44419.9,42566.15,42566.15,10.01,9.5,27575.9,28517.87,26633.93,28000,7.69,9.9,14826.68,15746.11,13297.69,13297.69,61.1,9.6,1.21,1.25,1.16,1.19,15.92,9.8
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2011-12-01,2011,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16500,,29500,11000,16463.32,17812.69,15113.96,16500,37.5,9.6,42357.93,43268.34,41447.52,41954.1,2.85,9.5,28004.26,29340.89,27226,29340.89,15.06,9.9,13581.89,14620.45,11000,11000,8.39,9.6,1.18,1.21,1.15,1.17,11.71,9.8
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-01-01,2012,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16500,,28000,,16851.94,17750.28,15953.6,16500,-2.85,9.6,41785,42468.43,41101.58,41421.03,0.06,9.6,29756.22,30714.87,28000,28000,0,10,11063.29,12392.29,9734.29,11462.25,-10.84,9.6,1.16,1.19,1.13,1.15,-1.87,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-02-01,2012,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16400,,25600,10400,16519.07,17188.78,15849.35,16400,-18.05,9.7,41277.42,41958.9,40057.76,40057.76,-5.6,9.6,27619.12,28661.71,25600,25600,-8.57,10,11029.62,11933.9,10125.34,10400,-35,9.7,1.15,1.17,1.09,1.09,-13.14,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-03-01,2012,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14000,,20000,12000,16319.78,16845.9,14000,14000,-30.03,9.7,39788.58,40691.73,38885.43,40247.79,-5.68,9.7,24950.9,26048.23,20000,20000,-33.53,10,9981.92,12000,9277.18,12000,-25,9.8,1.09,1.12,1.02,1.02,-20.71,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-04-01,2012,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20000,11500,14150.99,15192.69,13109.28,14702.32,-38.82,9.8,40192.55,40860.25,39524.85,40203.61,-11.28,9.8,18708.55,20619.28,16797.82,20000,-29.82,10,12651.07,14081.11,11221.02,11500,-42.5,9.8,1.01,1.05,0.97,1.02,-26.68,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-05-01,2012,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14000,40000,20000,12000,14146.14,14950.71,13341.58,14000,-22.22,9.8,40178.22,40810.82,39545.61,40000,-15.68,9.8,20009.1,21099.01,18919.2,20000,-33.33,10,12004.23,13058.58,10949.88,12000,-40,9.8,1.01,1.04,0.98,1.02,-25.5,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-06-01,2012,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,40000,20000,,14132.79,14692.31,13573.26,14183.08,-33.53,9.8,39957.37,40595.96,39318.77,40000,-11.72,9.8,20003.04,20152.38,19853.69,20000,-33.33,10,12263.14,13047.5,11478.78,11481.02,-42.59,9.8,1.01,1.04,0.99,1.01,-26.56,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-07-01,2012,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,40000,20000,,14134.87,14583.16,13686.58,13895.56,-46.56,9.8,39986.64,40617.82,39355.47,40000,-11.76,9.8,20007.82,20665.88,19349.77,20000,-33.33,10,10884.86,11650.99,10118.73,11197.36,-44.01,9.8,1.01,1.03,0.99,1.01,-29.87,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-08-01,2012,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,20000,11000,13920.09,14317.17,13523.02,13749.39,-31.25,9.8,39989.51,40620.7,37330.53,37330.53,-13.17,9.8,19994.41,20113.83,19875,20000,-33.33,10,11199.12,11860.03,10538.21,11000,-37.6,9.8,1.01,1.03,0.97,0.97,-25.8,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-09-01,2012,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35000,18000,10500,13702.08,14068.24,13335.91,13439.83,-25.33,9.8,36903.81,38386.12,35000,35000,-20.61,9.9,20014.12,20556.96,18000,18000,-38.98,9.9,11298.1,11912.03,10500,10500,-34.38,9.9,0.97,0.99,0.91,0.91,-28.48,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-10-01,2012,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35000,18000,,13417.51,13777.04,13057.97,13264.26,-17.1,9.8,34498.8,35584.92,33412.67,35000,-20.01,9.9,17471.61,18493.41,16449.81,18000,-35.71,9.9,10839.41,11540.11,10138.71,10432.79,-30.45,9.9,0.91,0.94,0.87,0.91,-25.36,9.9
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-11-01,2012,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13000,35000,18000,,13212.07,13553.47,12870.66,13000,-23.2,9.9,34843.67,35433.01,34254.33,35000,-17.78,10,18018.31,18694.25,17342.37,18000,-35.71,10,10148.01,10782.91,9513.11,10251.92,-22.9,10,0.9,0.92,0.87,0.9,-24.35,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2012-12-01,2012,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35000,18000,10000,12978.63,13315.25,12564.1,12564.1,-23.85,9.9,34950.55,35508.05,34393.06,35000,-16.58,10,18007.84,18384.75,17630.92,18000,-38.65,10,10036.37,10607.9,9464.83,10000,-9.09,10,0.9,0.92,0.88,0.89,-23.51,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-01-01,2013,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13000,,18000,,12549.61,12917.09,12182.13,12669.57,-23.21,9.9,34981.76,35534.04,34429.48,35022.6,-15.45,10,18000.42,18150.5,17850.34,18000,-35.71,10,10123.45,10664.91,9581.99,10041.97,-12.39,10,0.89,0.91,0.87,0.9,-22.23,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-02-01,2013,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,11500,35000,17000,9500,12558.31,12896.14,11500,11500,-29.88,10,35020.53,35573.52,34467.54,35073.51,-12.44,10,18007.25,18354.67,17000,17000,-33.59,10,10483.03,11024.06,9500,9500,-8.65,10,0.89,0.91,0.86,0.86,-20.97,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-03-01,2013,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13000,,16000,11500,11613.7,12654.04,11062.79,12654.04,-9.61,10,35081.51,35635.6,34527.42,35025.55,-12.98,10,16723.95,17343.02,16000,16000,-20,10,9441.87,11500,8727.83,11500,-4.17,10,0.86,0.89,0.84,0.89,-12.83,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-04-01,2013,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35000,16000,,12293.19,13013.21,11573.17,12147.62,-17.38,10,35020,35573.4,34466.6,35000,-12.94,10,15725.71,16289.24,15162.17,16000,-20,10,11475.54,12981.82,9969.27,10028.05,-12.8,10,0.88,0.91,0.86,0.86,-15.31,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-05-01,2013,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12000,35000,16000,9000,12415.94,12917.65,11637.06,11637.06,-16.88,10,34993.86,35546.11,34441.61,35000,-12.5,10,16006.26,16439.5,15573.01,16000,-20,10,9922.96,10978.41,8867.52,9000,-25,10,0.87,0.89,0.85,0.85,-16.7,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-06-01,2013,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000,10000,11673.14,12302.01,11149.86,12302.01,-13.26,10,34996.58,35548.76,34444.4,35003.67,-12.49,10,16001.9,16333.84,15669.95,16000,-20,10,9519.81,10294.1,8745.51,10000,-12.9,10,0.85,0.87,0.83,0.87,-14.43,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-07-01,2013,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,13500,,17500,,12050.32,13185.7,11518.54,13185.7,-5.11,10,35003.19,35555.44,34450.93,35000,-12.5,9.9,16003.55,17500,15668.78,17500,-12.5,10,9921.57,10617.37,9225.77,10611,-5.24,10,0.86,0.9,0.84,0.9,-10.34,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-08-01,2013,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12000,35000,16000,,13233.72,13972.72,12000,12000,-12.72,10,34999.22,35551.41,34447.03,35000,-6.24,9.9,17988.88,18868.31,16000,16000,-20,10,10330.19,11061,9599.38,10528.97,-4.28,10,0.9,0.93,0.87,0.87,-10.42,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-09-01,2013,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35000,16000,,12362.94,13095.2,11630.68,12500.9,-6.99,10,34999.75,35551.93,34447.56,35000,0,10,15594.8,16597.56,14592.03,16000,-11.11,10,10673.63,11291.59,10048.28,10048.28,-4.3,10,0.87,0.9,0.85,0.87,-4.41,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-10-01,2013,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,35000,16000,10500,12208.04,12785.16,11662.19,12785.16,-3.61,10,34998.12,35550.34,34445.91,35000,0,10,15999.48,16553.2,15445.77,16000,-11.11,10,10691.01,11329.25,10052.77,10500,0.64,10,0.87,0.89,0.85,0.88,-3.14,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-11-01,2013,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,12500,35000,16000,,12759.92,13276.5,12243.34,12500,-3.85,10,34998.86,35551.04,34446.67,35000,0,10,16001.32,16116.43,15886.22,16000,-11.11,10,10543.47,11143.7,9943.24,11007.4,7.37,10,0.88,0.9,0.86,0.88,-2.29,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2013-12-01,2013,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14000,,16000,11600,12655.88,13717.3,12239.57,13717.3,9.18,10,35002.92,35555.22,34450.62,35000,0,10,16007.6,16159.51,15855.69,16000,-11.11,10,10619.91,11600,9965.58,11600,16,10,0.88,0.9,0.86,0.9,1,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2014-01-01,2014,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000,10000,13535.86,14223.8,12847.93,13732.13,8.39,10,34996.37,35548.79,34443.95,35002.34,-0.06,10,15993.79,16319.91,15667.66,16000,-11.11,10,11614.15,12461.07,10000,10000,-0.42,10,0.9,0.92,0.88,0.88,-1.32,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2014-02-01,2014,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14000,35000,16000,,13981.7,14499.95,13463.46,14000,21.74,10,35001.56,35553.78,34449.34,35000,-0.21,10,16004.2,16428.22,15580.19,16000,-5.88,10,10529.56,12259.97,9575.85,12259.97,29.05,10,0.89,0.91,0.87,0.91,5.73,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2014-03-01,2014,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,14000,35000,16000,16000,14038.38,14464.14,13612.61,14000,10.64,10,34999.35,35551.54,34447.16,35000,-0.07,10,16002.69,16433.69,15571.68,16000,0,10,12813.28,15495.37,11409.37,15495.37,34.74,10,0.91,0.95,0.89,0.95,7.07,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2014-04-01,2014,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000,,13999.82,14788.43,13624.51,14788.43,21.74,10,35002.74,35555.02,34450.47,34748.64,-0.72,10,16006.16,16405.73,15606.6,16000,0,10,15224.01,17377.64,13070.37,14378.5,43.38,10,0.95,0.98,0.93,0.94,9.21,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2014-05-01,2014,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,16000,35000,16000,,14695.65,16000,14144.29,16000,37.49,9.9,34707.1,35272.49,34141.71,35046.77,0.13,10,15999.15,16377.03,15621.26,16000,0,10,14675.77,15953.96,13397.58,14913.64,65.71,10,0.95,0.97,0.93,0.97,14.41,10
SOM,Somalia,Mudug,Gaalkacyo,Gaalkacyo,6.77,47.42,gid_67700000474200000,2014-06-01,2014,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,19.85,20.79,0.9,0,,,16000,14000,16068.27,16909.9,15226.63,15355.94,24.82,9.9,35084.3,35667.4,33793.86,33793.86,-3.46,10,16002.41,16378.38,15626.44,16000,0,10,16058.84,17028.1,14000,14000,40,10,0.97,0.99,0.94,0.94,7.97,10
