ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,bananas,beans,eggs,fish,maize_flour,meat_beef,meat_goat,millet,onions,oranges,rice,salt,sorghum,tomatoes,watermelons,yam,o_bananas,h_bananas,l_bananas,c_bananas,inflation_bananas,trust_bananas,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_fish,h_fish,l_fish,c_fish,inflation_fish,trust_fish,o_maize_flour,h_maize_flour,l_maize_flour,c_maize_flour,inflation_maize_flour,trust_maize_flour,o_meat_beef,h_meat_beef,l_meat_beef,c_meat_beef,inflation_meat_beef,trust_meat_beef,o_meat_goat,h_meat_goat,l_meat_goat,c_meat_goat,inflation_meat_goat,trust_meat_goat,o_millet,h_millet,l_millet,c_millet,inflation_millet,trust_millet,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_oranges,h_oranges,l_oranges,c_oranges,inflation_oranges,trust_oranges,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_salt,h_salt,l_salt,c_salt,inflation_salt,trust_salt,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_watermelons,h_watermelons,l_watermelons,c_watermelons,inflation_watermelons,trust_watermelons,o_yam,h_yam,l_yam,c_yam,inflation_yam,trust_yam,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2023-10-01,2023,10,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,250,1500,3095.45,417,,3000,,,,,,100,,200,,3000,237.69,253.03,222.36,250,26.41,9.3,1428.51,1541.92,1315.1,1500,48.3,9.8,3121.03,3216.02,3026.04,3095.45,77.58,9.8,437.56,459.27,415.85,417,74.92,8.8,1373.97,1509.97,1237.96,1315.1,114.26,9.5,2321.89,3000,2200.58,3000,90.04,9.8,2496.93,2726.75,2403.05,2726.75,62.45,9.8,1052.76,1232.74,872.78,999.81,92.53,9.8,201.21,253.65,148.76,220.85,87.65,9.4,196.96,224.54,163.46,163.46,53.45,9.5,2669.37,2864.06,2547.31,2864.06,57.27,9.8,74.42,100,60.29,100,-42.34,9.5,1034.25,1103.39,945.03,945.03,85,9.7,165.63,200,135.31,200,136.17,9.6,257.97,375.81,208.98,375.81,64.64,9.3,1929.17,3000,1538.63,3000,352.15,9.5,1.77,2.03,1.68,2.03,73.69,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2023-11-01,2023,11,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,,,,,,,248.92,284.41,233.87,284.41,44.98,9.3,1537.52,1699.37,1425.12,1699.37,73.68,9.8,3152.16,3250.66,3065.64,3250.66,85.64,9.8,434.23,454.13,369.09,369.09,55.59,8.8,1341.74,1459.7,1223.77,1293.99,114.51,9.5,3111.03,3523.33,2698.72,2921.42,82.01,9.8,2806.67,2980.1,2633.25,2970.94,76.62,9.8,1020.52,1136.55,904.49,1031.97,103.45,9.8,212.32,252.18,172.46,251.84,114.26,9.4,159.66,191.85,139.03,191.85,80.69,9.5,2942.1,3107.01,2777.18,3089.33,65.61,9.8,98.37,118,78.73,105.18,-38.68,9.5,1000.64,1070.93,930.35,1026.64,106.31,9.7,189.79,223.48,156.1,178.49,112.8,9.6,366.99,463.48,270.51,452.13,97.93,9.3,3208.2,3928.13,1963.27,1963.27,198.49,9.5,2.08,2.22,1.94,2.05,75.13,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2023-12-01,2023,12,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,,,,,,,298.24,326.18,276.36,326.18,65.95,9.3,1753.37,2018.44,1624.22,2018.44,110.51,9.8,3303.37,3406.88,3199.86,3388.5,89.83,9.8,376.47,428.21,340.79,428.21,79.61,8.8,1316.14,1419.26,1213.03,1291.24,115.6,9.5,3091.43,3251.65,2931.2,3030.54,88.11,9.8,2980.65,3196.17,2830.14,3196.17,87.34,9.8,1054.89,1146.27,976.23,1146.27,128.32,9.8,229.02,271.07,186.98,249.07,111.28,9.4,193.62,218.8,168.45,196.09,83.55,9.5,3180.74,3408.08,3032.22,3408.08,74.76,9.8,105.05,122.46,87.64,110.54,-34.35,9.5,1067.89,1125.5,1010.28,1091.16,121.72,9.7,170.07,197.45,142.69,152.49,83.9,9.6,444.87,539.15,350.59,481.88,108.16,9.3,1899.74,2419.94,1379.53,1727.89,162.38,9.5,2.06,2.18,1.94,2.15,82.72,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-01-01,2024,1,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,287.5,1925,3300,,1275,,3500,,450,200,,,1025,,,,325.63,350.13,301.14,327.57,65.78,9.4,2097.09,2267.52,1925,1925,96.61,9.9,3444.54,3549.43,3300,3300,80.89,9.9,444.62,574.22,403.15,574.22,139.84,8.9,1311.55,1403.04,1220.05,1275,110.85,9.5,3101.44,3184.79,3018.09,3101.43,89.51,9.8,3290.19,3500,3116.67,3500,101.62,9.8,1188.71,1271.23,1100.61,1100.61,115.38,9.8,246.17,280.78,211.56,249.26,110.82,9.5,196.29,214.04,178.53,200,86.34,9.5,3520.8,3984.01,3325.72,3984.01,94.2,9.9,110.23,125.62,94.83,119.89,-28.38,9.5,1087.63,1139.74,1025,1025,105.17,9.7,150.57,172.24,128.89,158.47,95.33,9.6,495.14,595.21,424.15,595.21,151.93,9.4,1884.4,2304.27,1464.54,1869.25,190.98,9.5,2.2,2.31,2.08,2.27,90,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-02-01,2024,2,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,500,2445.45,3645.45,,1845.45,3045.45,3863.64,1309.09,168.18,200,,125.45,1145.45,104.55,554.55,,338.89,390.58,318.62,390.58,113.09,9.4,1948.95,2445.45,1796.68,2445.45,207.99,9.9,3366.33,3645.45,3249.17,3645.45,84.42,9.9,618.19,722.34,505.89,505.89,96.15,8.9,1292.87,1845.45,1211.29,1845.45,163.45,9.5,3173.52,3240.85,3045.45,3045.45,86.98,9.8,3510.94,3863.64,3331.26,3863.64,119.03,9.8,1120.59,1309.09,1047.96,1309.09,155.37,9.8,242.7,271.03,214.37,263.81,138.26,9.5,201.1,214.04,188.17,200,98.96,9.6,4145.41,4517.13,3773.69,3943.52,88.69,9.9,119.33,133.74,104.91,125.45,25.45,9.5,1047.97,1145.45,991.71,1145.45,143.2,9.7,161.07,181.66,104.55,104.55,56.04,9.6,581.32,669.02,493.62,554.55,144.3,9.4,1848.09,2224.37,1471.82,1689.32,188.28,9.5,2.28,2.4,2.17,2.4,108.77,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-03-01,2024,3,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,500,2904.17,3900,659.67,2012.5,4000,4500,1616.67,200,200,,143.75,,,650,2333.33,397.94,457.97,365.59,457.97,128.99,9.4,2554.04,2904.17,2285.44,2904.17,265.76,9.9,3694.51,3900,3502.84,3900,91.18,9.9,530.23,659.67,457.38,659.67,153.07,9,1911.39,2126.28,1696.49,2012.5,151.56,9.6,3098.89,4000,2989.54,4000,149.36,9.8,3977.07,4500,3705.93,4500,164.71,9.9,1373.07,1616.67,1235.06,1616.67,191.29,9.8,268.81,296.21,241.41,280.6,206.01,9.5,201.95,211.51,192.38,200,107.03,9.6,4072.44,4447.26,3852.28,4447.26,103.7,9.9,125.17,143.75,112.39,143.75,40.67,9.5,1202.95,1292.98,1119.17,1292.98,134.24,9.7,108.03,172.44,91.33,172.44,244.88,9.6,584.32,650,526.65,650,158.01,9.3,1811.06,2333.33,1545.41,2333.33,323.47,9.6,2.45,2.86,2.33,2.86,148.98,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-04-01,2024,4,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,3300,,500,,3000,4000,1600,250,,4000,125,,250,,2500,470.19,512.7,427.68,470.18,135.09,9.4,3031.97,3337.1,2726.84,3300,199.46,9.9,3958.55,4336.7,3788.85,4336.7,127.41,9.9,712.26,820.47,500,500,100,8.9,2083.89,2290.45,1877.33,1969.16,143.71,9.6,4115.41,4739.91,3000,3000,97.76,9.8,4512.08,4930.09,4000,4000,135.29,9.9,1735.51,1935.64,1535.37,1600,156.41,9.8,274.43,300.11,248.76,250,165.96,9.5,202.94,210.56,195.33,200,100,9.6,4611.05,4921.23,4000,4000,75.72,9.9,142.55,156.94,125,125,-6.39,9.5,1275.7,1514.57,1183.66,1514.57,147.88,9.7,181.96,250,142.28,250,331.03,9.6,637.8,700.04,575.57,656.92,154.62,9.3,2418.37,2788.33,2048.4,2500,342.48,9.5,2.86,3.06,2.65,2.65,124.18,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-05-01,2024,5,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,3661.29,,553.71,,,,1777.42,311.29,200,,,1670.97,,700,2806.45,474.43,510.11,438.75,481.89,135.94,9.4,3393.94,3718.15,3069.73,3661.29,200.85,9.9,4392.59,4648.09,4137.08,4399.3,81.87,9.8,517.37,653.63,416.46,653.63,123.85,8.9,2024.23,2207.54,1844.27,2207.54,119.19,9.6,3123.31,3625.93,2620.68,3412.48,110.39,9.8,4125.33,4463.83,3786.83,4092.11,118.25,9.8,1668.86,1817.33,1520.39,1777.42,165.29,9.8,269.07,311.29,246.39,311.29,208.21,9.5,203.69,210.35,197.03,200,100,9.6,4092.1,4474.01,3710.2,4420.05,86.62,9.9,126.08,145.08,114.29,145.08,-9.33,9.5,1554.97,1741.57,1368.37,1670.97,139.39,9.7,242.38,302.2,182.56,241.98,128.28,9.6,686.55,732.75,640.35,700,133.33,9.2,2603.15,2955.31,2250.99,2806.45,347.6,9.5,2.73,2.91,2.56,2.89,116.83,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-06-01,2024,6,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,500,4700,,2218.56,2500,3437.5,,,350,200,,,2000,288.89,700,3000,496.04,526.29,465.78,500,140.56,9.4,3784.19,4700,3448.49,4700,243.82,9.9,4477.87,4727.42,4330.23,4727.42,57.58,9.8,698.93,819.92,577.94,710.98,106.04,8.9,2277.64,2500,2089.23,2500,148.02,9.6,3390.71,3653.93,3127.49,3437.5,95.09,9.8,4099.15,4287.92,3929.61,4287.92,132.28,9.8,1863.19,1992.41,1733.97,1797.55,153.89,9.8,300.31,350,264.96,350,233.33,9.5,204.24,210.51,197.97,200,100,9.6,4543.03,4862.55,4234.9,4862.55,97.34,9.9,143.56,157.43,129.69,147.98,3.59,9.5,1731.57,2000,1580.56,2000,186.9,9.6,224.47,288.89,172.25,288.89,172.21,9.5,697.58,735.65,659.51,700,154.55,9.3,2922.97,3259.16,2586.79,3000,205.74,9.5,2.88,3.11,2.7,3.11,120.44,9.6
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-07-01,2024,7,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,,,,,,,505.43,617.76,479.31,617.76,190.81,9.4,4913.1,5456.11,3892.92,3892.92,199.46,9.8,4798.01,4991.06,4604.97,4832.75,61.09,9.8,760.01,826.15,693.87,702.09,68.37,8.8,2588.21,2792.05,2384.38,2579.19,71.95,9.5,3543.03,4038.32,3449.9,4038.32,101.92,9.8,4421.55,4589.3,4253.79,4296.86,95.31,9.8,1857.43,1956.24,1758.62,1900.75,112.38,9.7,348.12,390.88,305.36,355.75,112.14,9.4,204.63,238.25,198.47,238.25,80.57,9.5,5014.95,5306.5,4723.4,4922.33,98.46,9.9,147.97,159.88,136.07,155.25,44.49,9.4,2098.4,2327.77,1869.03,1922.95,134.45,9.6,272.13,332.99,211.27,263.8,75.87,9.5,733.11,764.17,702.06,762.55,281.27,9.2,3107.97,3399.36,2816.59,3108.32,107.22,9.4,3.21,3.4,3.01,3.21,99.01,9.5
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-08-01,2024,8,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,,,,,,,,,,,,,,,644.53,707.75,581.31,696.24,248.12,9.3,3908.5,4384.21,3432.79,3689.82,178.28,9.8,4917.48,5397.21,4774.14,5397.21,83.41,9.8,741.19,790.7,648.85,648.85,64.17,8.7,2659.92,2845.98,2473.86,2677.58,78.51,9.5,4167.5,4917.84,3752.81,4917.84,117.67,9.7,4305.62,4440.21,4171.04,4271.66,77.44,9.8,1964.41,2119.97,1881.34,2119.97,76.66,9.7,345.07,383.4,308.72,383.4,89.85,9.3,244.89,291.57,223.79,291.57,67.5,9.5,5057.64,5243.97,4814.38,4814.38,97.85,9.8,154.8,165.57,144.04,157.52,172.63,9.3,1971.76,2145.59,1797.92,1920.67,104.19,9.5,248.52,298.75,198.29,254.62,64.68,9.5,756.59,790.65,722.53,760.52,280.26,9.1,3227.16,3571.64,2988.57,3571.64,138.11,9.4,3.21,3.43,3.04,3.43,101.84,9.5
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-09-01,2024,9,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,3500,,550.33,2926.67,6000,4100,2153.33,,340,4800,150,2287.5,100,,4466.67,695.55,806.04,632.68,806.04,255.18,9.3,3691.08,4092.64,3289.52,3500,150.51,9.8,5465.93,5929.59,5148.99,5929.59,93.15,9.8,672.69,729.37,550.33,550.33,31.97,8.7,2754.68,2927.25,2582.11,2926.67,118.29,9.5,5235.81,6000,4584.37,6000,170,9.7,4405.05,4506.54,4100,4100,64.73,9.8,2213.07,2335.39,2090.74,2153.33,111.58,9.7,388.66,427.66,349.66,370.31,58.45,9.3,295.79,340,261.96,340,70,9.5,4920.13,5132.1,4708.15,4800,83.83,9.8,157.44,166.6,148.28,150,97.33,9.4,2054.84,2287.5,1933.48,2287.5,128.75,9.5,247.39,291.23,203.54,258.85,48.7,9.5,797.3,827.2,764.91,764.91,183.65,9.1,3739.92,4466.67,3479.17,4466.67,143.64,9.4,3.51,3.7,3.33,3.68,107.62,9.5
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-10-01,2024,10,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,1051.85,3500,5951.85,645.22,2781.48,,4722.22,1707.41,396.3,251.85,5266.67,,,,,,843.62,1022.11,764.15,1022.11,308.84,9.3,3564.36,3911.94,3216.78,3500,133.33,9.8,6009.59,6342,5677.19,5951.85,92.28,9.8,556.67,645.22,491.1,645.22,54.73,8.7,3016.02,3196.02,2781.48,2781.48,111.5,9.5,6490.18,7167.47,5552.06,5552.06,85.07,9.8,4109.34,4722.22,3903.94,4722.22,73.18,9.7,2221.73,2320.26,1707.41,1707.41,70.77,9.7,370.68,404.17,337.18,396.3,79.44,9.4,339.66,377.18,251.85,251.85,54.07,9.6,4892.36,5266.67,4720.55,5266.67,83.89,9.8,150.43,158.13,142.73,150,50,9.4,2338.06,2539.11,1528.6,1528.6,61.75,9.5,256.45,311.91,215.97,311.91,55.96,9.5,769.57,817.25,736.93,817.25,117.47,9.1,4682.43,5123.2,3703.14,3703.14,23.44,9.4,3.69,3.88,3.5,3.65,79.62,9.5
NGA,Nigeria,Yobe,Geidam,Geidam,12.89,11.92,gid_128900000119200000,2024-11-01,2024,11,NGN,"bananas (1.3 KG, Index Weight = 0.77), beans (2.5 KG, Index Weight = 0.4), eggs (30 pcs, Index Weight = 0.33), fish (1 KG, Index Weight = 1), maize_flour (2.1 KG, Index Weight = 0.48), meat_beef (1 KG, Index Weight = 1), meat_goat (1 KG, Index Weight = 1), millet (2.6 KG, Index Weight = 0.38), onions (0.5 KG, Index Weight = 2), oranges (400 G, Index Weight = 2.5), rice (2.8 KG, Index Weight = 0.36), salt (250 G, Index Weight = 4), sorghum (2.7 KG, Index Weight = 0.37), tomatoes (0.5 KG, Index Weight = 2), watermelons (2.1 KG, Index Weight = 0.48), yam (2.5 KG, Index Weight = 0.4)",Aug 2013,Jun 2025,20.89,35.15,0.91,0,,,6000,,2200,5500,,1460,500,500,,150,1230,500,980,3000,1031.44,1155.69,907.19,976.92,243.49,9.3,3526.72,3839.15,3149.69,3149.69,85.34,9.8,6061.58,6259.35,5863.82,6000,84.58,9.8,666.52,738.67,594.36,676.49,83.29,8.8,2844.04,3014,2200,2200,70.02,9.5,5907.31,6533.72,5280.9,5500,88.26,9.8,4863.24,5330.63,4255.97,4255.97,43.25,9.8,1682.68,1915.63,1449.72,1460,41.48,9.7,412.62,500,378.33,500,98.54,9.5,248.09,500,210.35,500,160.62,9.6,5397.14,5703.61,5090.66,5233.69,69.41,9.9,149.95,156.37,143.53,150,42.61,9.4,1494.79,1828.93,1160.66,1230,19.81,9.6,309.9,358.47,261.32,273.64,53.31,9.5,845.5,980,804.71,980,116.75,9.2,3724.22,4189.69,3000,3000,52.81,9.5,3.75,3.91,3.56,3.56,73.62,9.6
